time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City,State
2025-01-27,-2.3,-10.9,9.8,0.0,,42.0,6.7,,1018.2,,Srinagar,JK
2025-01-28,-0.5,-10.7,8.4,0.0,,19.0,6.5,,1017.2,,Srinagar,JK
2025-01-29,1.2,-2.7,4.7,7.6,,359.0,5.9,,1018.5,,Srinagar,JK
2025-01-30,5.3,-1.5,6.5,0.0,,30.0,4.6,,1019.9,,Srinagar,JK
2025-01-31,-0.9,-5.8,5.4,13.3,,17.0,6.2,,1018.2,,Srinagar,JK
2025-02-01,3.9,0.8,11.7,5.1,,46.0,4.6,,1022.3,,Srinagar,JK
2025-02-02,5.1,-6.8,5.6,0.5,,71.0,6.5,,1023.9,,Srinagar,JK
2025-02-03,5.5,-10.2,8.6,0.0,,48.0,10.3,,1017.9,,Srinagar,JK
2025-02-04,0.4,-5.6,7.8,1.3,,17.0,8.4,,1016.5,,Srinagar,JK
2025-02-05,-1.4,-8.3,5.7,6.3,,10.0,7.0,,1020.4,,Srinagar,JK
2025-02-06,4.7,-9.1,4.9,0.0,,20.0,5.9,,1025.4,,Srinagar,JK
2025-02-07,-3.7,-13.1,6.2,0.0,,32.0,6.5,,1025.3,,Srinagar,JK
2025-02-08,-0.8,-10.6,7.7,0.0,,68.0,5.9,,1022.3,,Srinagar,JK
2025-02-09,2.7,-3.0,8.8,2.2,,4.0,5.6,,1020.5,,Srinagar,JK
2025-02-10,1.0,-1.3,4.9,51.9,,0.0,4.5,,1022.6,,Srinagar,JK
2025-02-11,6.9,2.1,14.6,0.0,,359.0,5.2,,1022.5,,Srinagar,JK
2025-02-12,-1.0,-7.6,5.4,6.1,,46.0,4.6,,1022.1,,Srinagar,JK
2025-02-13,-4.1,-13.4,6.6,0.0,,58.0,7.0,,1021.6,,Srinagar,JK
2025-02-14,-2.5,-12.3,8.8,0.0,,41.0,6.8,,1018.9,,Srinagar,JK
2025-02-15,0.7,-6.8,9.5,0.1,,55.0,7.2,,1014.4,,Srinagar,JK
2025-02-16,-0.5,-8.4,7.7,5.3,,3.0,9.8,,1018.3,,Srinagar,JK
2025-02-17,-0.3,-6.4,8.5,14.5,,358.0,6.4,,1022.8,,Srinagar,JK
2025-02-18,-0.4,-10.0,8.3,0.0,,34.0,6.7,,1022.3,,Srinagar,JK
2025-01-01,10.0,5.6,14.9,0.0,,81.0,4.7,,1019.2,,Jammu,JK
2025-01-02,11.0,6.7,16.9,0.0,,3.0,4.3,,1018.6,,Jammu,JK
2025-01-03,12.2,8.0,19.3,0.0,,8.0,3.7,,1018.2,,Jammu,JK
2025-01-04,12.9,7.0,20.6,0.0,,54.0,5.8,,1015.4,,Jammu,JK
2025-01-05,12.0,8.8,16.1,26.0,,31.0,14.4,,1016.4,,Jammu,JK
2025-01-06,12.3,7.2,19.0,0.0,,1.0,7.9,,1018.4,,Jammu,JK
2025-01-07,10.5,4.3,17.7,0.0,,110.0,6.5,,1017.6,,Jammu,JK
2025-01-08,8.9,4.5,15.3,0.0,,82.0,5.7,,1015.9,,Jammu,JK
2025-01-09,9.8,4.5,17.0,0.0,,67.0,5.7,,1018.2,,Jammu,JK
2025-01-10,9.2,3.7,15.9,0.0,,105.0,5.8,,1020.0,,Jammu,JK
2025-01-11,10.8,5.8,15.7,1.4,,102.0,6.3,,1019.7,,Jammu,JK
2025-01-12,12.5,7.9,17.9,2.2,,0.0,7.7,,1020.9,,Jammu,JK
2025-01-13,10.8,5.1,17.4,0.0,,7.0,7.1,,1019.9,,Jammu,JK
2025-01-14,9.9,4.2,16.8,0.0,,64.0,5.1,,1019.3,,Jammu,JK
2025-01-15,10.4,4.7,17.5,0.0,,48.0,5.3,,1020.3,,Jammu,JK
2025-01-16,10.7,6.9,15.7,3.9,,71.0,9.1,,1022.2,,Jammu,JK
2025-01-17,9.6,2.9,16.9,0.0,,18.0,7.9,,1021.4,,Jammu,JK
2025-01-18,12.0,8.1,17.4,0.0,,50.0,4.0,,1018.5,,Jammu,JK
2025-01-19,12.8,8.5,18.8,2.6,,16.0,5.2,,1018.3,,Jammu,JK
2025-01-20,13.1,7.1,20.1,0.0,,339.0,9.4,,1016.0,,Jammu,JK
2025-01-21,13.2,7.5,20.5,0.4,,349.0,8.5,,1014.5,,Jammu,JK
2025-01-22,12.3,5.2,20.1,0.0,,3.0,7.9,,1014.2,,Jammu,JK
2025-01-23,11.8,4.3,19.7,0.0,,8.0,8.4,,1016.1,,Jammu,JK
2025-01-24,10.6,3.8,18.5,0.0,,86.0,7.2,,1015.9,,Jammu,JK
2025-01-25,10.3,2.8,18.2,0.0,,86.0,6.8,,1015.0,,Jammu,JK
2025-01-26,10.5,2.6,18.3,0.0,,75.0,6.8,,1014.6,,Jammu,JK
2025-01-27,11.0,3.9,19.1,0.0,,67.0,5.8,,1013.6,,Jammu,JK
2025-01-28,11.8,4.5,19.9,0.0,,100.0,6.3,,1012.6,,Jammu,JK
2025-01-29,13.7,8.1,18.6,0.0,,64.0,7.8,,1014.7,,Jammu,JK
2025-01-30,13.7,7.8,21.3,0.0,,1.0,9.9,,1012.3,,Jammu,JK
2025-01-31,13.0,5.2,21.1,0.0,,79.0,7.7,,1011.3,,Jammu,JK
2025-02-01,13.3,8.7,20.1,27.3,,26.0,11.7,,1015.3,,Jammu,JK
2025-02-02,12.2,5.8,19.8,0.0,,357.0,8.7,,1016.5,,Jammu,JK
2025-02-03,11.6,4.6,19.3,0.0,,96.0,7.7,,1014.6,,Jammu,JK
2025-02-04,12.7,5.7,19.6,0.0,,66.0,10.2,,1016.1,,Jammu,JK
2025-02-05,11.3,5.1,18.5,0.4,,4.0,8.4,,1016.9,,Jammu,JK
2025-02-06,11.4,5.0,19.4,0.0,,333.0,10.6,,1018.6,,Jammu,JK
2025-02-07,10.2,1.2,19.1,0.0,,87.0,7.8,,1017.3,,Jammu,JK
2025-02-08,12.2,5.6,19.0,0.0,,86.0,5.6,,1016.0,,Jammu,JK
2025-02-09,13.5,6.5,21.1,0.0,,46.0,6.1,,1015.1,,Jammu,JK
2025-02-10,13.9,8.9,20.0,0.0,,28.0,8.1,,1014.8,,Jammu,JK
2025-02-11,14.4,8.2,24.0,0.0,,0.0,10.1,,1014.9,,Jammu,JK
2025-02-12,13.3,5.8,21.3,0.0,,311.0,9.3,,1015.7,,Jammu,JK
2025-02-13,12.6,4.0,21.2,0.0,,358.0,10.4,,1015.7,,Jammu,JK
2025-02-14,12.6,4.7,21.1,0.0,,80.0,8.0,,1013.4,,Jammu,JK
2025-02-15,14.9,9.8,21.3,0.2,,42.0,7.2,,1011.6,,Jammu,JK
2025-02-16,15.0,7.0,22.3,0.0,,61.0,9.7,,1013.2,,Jammu,JK
2025-02-17,15.9,8.6,23.4,0.0,,347.0,11.5,,1016.3,,Jammu,JK
2025-02-18,15.1,6.8,22.7,0.0,,56.0,9.0,,1015.0,,Jammu,JK
2025-01-01,17.8,13.4,24.4,0.0,,27.0,4.1,,1014.6,,Guwahati,NESA
2025-01-02,16.8,14.0,22.0,0.0,,346.0,2.5,,1015.3,,Guwahati,NESA
2025-01-03,16.4,13.0,22.0,0.0,,7.0,2.6,,1015.7,,Guwahati,NESA
2025-01-04,18.1,12.0,26.0,0.0,,9.0,3.1,,1014.6,,Guwahati,NESA
2025-01-05,18.3,12.4,25.4,0.0,,7.0,2.4,,1015.7,,Guwahati,NESA
2025-01-06,19.8,14.0,28.2,0.0,,341.0,2.2,,1013.7,,Guwahati,NESA
2025-01-07,20.3,15.8,27.0,9.7,,318.0,4.0,,1011.5,,Guwahati,NESA
2025-01-08,17.2,15.6,18.6,2.3,,263.0,6.2,,1014.1,,Guwahati,NESA
2025-01-09,17.5,14.0,21.4,0.0,,7.0,4.4,,1017.1,,Guwahati,NESA
2025-01-10,17.0,13.0,23.8,0.0,,12.0,3.3,,1018.4,,Guwahati,NESA
2025-01-11,17.4,12.0,25.0,0.0,,17.0,3.9,,1018.5,,Guwahati,NESA
2025-01-12,17.7,12.0,24.0,0.0,,5.0,2.5,,1017.6,,Guwahati,NESA
2025-01-13,17.8,13.2,24.0,0.8,,328.0,3.2,,1014.7,,Guwahati,NESA
2025-01-14,18.6,14.0,25.2,0.0,,4.0,3.5,,1017.8,,Guwahati,NESA
2025-01-15,18.1,13.0,25.4,0.0,,9.0,3.4,,1018.3,,Guwahati,NESA
2025-01-16,18.3,12.0,26.4,0.0,,26.0,3.9,,1017.4,,Guwahati,NESA
2025-01-17,19.6,12.8,27.2,0.0,,3.0,3.8,,1015.7,,Guwahati,NESA
2025-01-18,19.7,15.0,26.4,0.0,,357.0,2.6,,1014.9,,Guwahati,NESA
2025-01-19,19.0,13.0,26.0,0.0,,355.0,4.0,,1013.3,,Guwahati,NESA
2025-01-20,19.6,15.0,26.2,0.0,,332.0,3.7,,1011.5,,Guwahati,NESA
2025-01-21,19.8,16.0,25.4,0.0,,351.0,3.3,,1011.1,,Guwahati,NESA
2025-01-22,19.7,16.0,25.8,0.0,,336.0,2.2,,1012.0,,Guwahati,NESA
2025-01-23,17.6,16.0,20.6,0.0,,306.0,3.9,,1013.0,,Guwahati,NESA
2025-01-24,18.3,15.0,21.0,0.0,,240.0,7.6,,1012.2,,Guwahati,NESA
2025-01-25,17.0,13.0,22.0,0.0,,157.0,6.6,,1013.4,,Guwahati,NESA
2025-01-26,17.5,13.0,24.0,0.0,,104.0,5.9,,1012.4,,Guwahati,NESA
2025-01-27,18.3,13.0,25.0,0.0,,208.0,6.0,,1010.0,,Guwahati,NESA
2025-01-28,19.1,15.0,24.0,2.9,,199.0,6.3,,1012.0,,Guwahati,NESA
2025-01-29,19.4,16.0,24.0,3.6,,207.0,6.2,,1014.3,,Guwahati,NESA
2025-01-30,18.1,13.0,24.0,0.0,,217.0,7.6,,1010.3,,Guwahati,NESA
2025-01-31,18.8,14.0,24.0,0.0,,61.0,8.0,,1011.1,,Guwahati,NESA
2025-02-01,18.4,14.0,24.0,0.0,,62.0,7.7,,1012.2,,Guwahati,NESA
2025-02-02,18.8,14.0,25.0,0.0,,127.0,6.8,,1011.7,,Guwahati,NESA
2025-02-03,18.8,14.0,25.0,0.0,,86.0,5.9,,1012.8,,Guwahati,NESA
2025-02-04,19.3,13.0,26.0,0.0,,142.0,5.0,,1011.8,,Guwahati,NESA
2025-02-05,20.2,16.0,25.0,0.0,,230.0,5.7,,1010.1,,Guwahati,NESA
2025-02-06,20.3,16.0,26.0,0.1,,94.0,7.1,,1010.9,,Guwahati,NESA
2025-02-07,19.5,14.0,25.0,0.0,,227.0,8.0,,1012.3,,Guwahati,NESA
2025-02-08,18.7,13.0,26.0,0.0,,104.0,6.6,,1013.4,,Guwahati,NESA
2025-02-09,19.3,14.0,26.0,0.0,,220.0,6.3,,1011.9,,Guwahati,NESA
2025-02-10,19.5,15.0,26.0,0.0,,225.0,6.8,,1012.5,,Guwahati,NESA
2025-02-11,19.2,13.0,24.0,0.0,,59.0,10.0,,1011.7,,Guwahati,NESA
2025-02-12,18.3,14.0,23.0,0.0,,58.0,9.6,,1011.9,,Guwahati,NESA
2025-02-13,19.4,14.0,25.0,0.3,,79.0,9.0,,1010.6,,Guwahati,NESA
2025-02-14,18.6,14.0,24.0,0.0,,68.0,8.0,,1011.1,,Guwahati,NESA
2025-02-15,19.1,15.0,25.0,0.0,,83.0,9.6,,1012.1,,Guwahati,NESA
2025-02-16,18.8,13.0,24.0,0.0,,76.0,8.3,,1012.8,,Guwahati,NESA
2025-02-17,18.9,13.0,25.2,0.0,,80.0,11.2,,1014.9,,Guwahati,NESA
2025-02-18,18.9,13.7,25.2,0.0,,79.0,10.6,,1013.5,,Guwahati,NESA
2025-01-01,15.1,7.1,23.8,0.0,,303.0,4.0,,1015.7,,Imphal,NESA
2025-01-02,16.2,7.1,24.1,0.0,,353.0,4.0,,1016.3,,Imphal,NESA
2025-01-03,16.5,8.0,23.0,0.0,,10.0,4.0,,1017.2,,Imphal,NESA
2025-01-04,15.7,8.1,22.8,0.0,,296.0,3.7,,1016.8,,Imphal,NESA
2025-01-05,16.0,7.7,23.4,0.0,,317.0,4.2,,1017.9,,Imphal,NESA
2025-01-06,16.3,8.1,24.0,0.0,,313.0,4.5,,1016.1,,Imphal,NESA
2025-01-07,16.5,9.5,23.0,0.0,,312.0,3.6,,1014.4,,Imphal,NESA
2025-01-08,15.1,8.7,19.4,1.0,,325.0,5.3,,1015.0,,Imphal,NESA
2025-01-09,14.5,7.1,21.4,0.0,,346.0,3.4,,1018.0,,Imphal,NESA
2025-01-10,15.3,7.5,21.4,0.0,,17.0,4.1,,1019.5,,Imphal,NESA
2025-01-11,15.1,6.1,22.8,0.0,,304.0,4.1,,1020.5,,Imphal,NESA
2025-01-12,15.6,7.1,23.0,0.0,,310.0,3.6,,1019.6,,Imphal,NESA
2025-01-13,16.3,8.7,23.1,0.0,,324.0,3.9,,1016.6,,Imphal,NESA
2025-01-14,16.8,7.9,23.7,0.0,,327.0,4.5,,1018.3,,Imphal,NESA
2025-01-15,16.1,6.6,23.0,0.0,,357.0,4.4,,1019.7,,Imphal,NESA
2025-01-16,16.1,6.5,23.6,0.0,,1.0,3.8,,1019.3,,Imphal,NESA
2025-01-17,15.6,6.7,23.4,0.0,,342.0,4.0,,1017.6,,Imphal,NESA
2025-01-18,16.6,8.1,23.4,0.0,,332.0,3.6,,1016.5,,Imphal,NESA
2025-01-19,15.9,7.9,23.2,0.0,,325.0,3.1,,1014.9,,Imphal,NESA
2025-01-20,16.4,7.0,23.0,0.0,,325.0,4.0,,1013.6,,Imphal,NESA
2025-01-21,15.7,7.1,24.2,0.0,,311.0,3.9,,1012.7,,Imphal,NESA
2025-01-22,16.3,7.9,24.7,0.0,,334.0,3.6,,1013.8,,Imphal,NESA
2025-01-23,15.0,7.5,24.0,0.0,,319.0,3.6,,1014.3,,Imphal,NESA
2025-01-24,15.3,6.1,24.0,0.0,,303.0,4.8,,1013.7,,Imphal,NESA
2025-01-25,16.2,8.5,21.0,0.0,,302.0,6.9,,1015.0,,Imphal,NESA
2025-01-26,16.0,6.6,22.0,0.0,,22.0,5.7,,1014.4,,Imphal,NESA
2025-01-27,15.8,7.5,23.0,0.0,,321.0,5.0,,1012.4,,Imphal,NESA
2025-01-28,15.3,7.4,22.0,0.0,,303.0,4.5,,1014.4,,Imphal,NESA
2025-01-29,15.9,9.4,22.0,0.0,,289.0,4.9,,1016.5,,Imphal,NESA
2025-01-30,14.5,8.1,27.7,0.0,,293.0,5.8,,1013.6,,Imphal,NESA
2025-01-31,15.3,10.0,20.0,0.3,,285.0,4.8,,1014.1,,Imphal,NESA
2025-02-01,17.8,10.0,23.0,1.0,,306.0,8.0,,1014.6,,Imphal,NESA
2025-02-02,16.4,8.0,23.0,0.0,,302.0,6.4,,1014.2,,Imphal,NESA
2025-02-03,16.0,10.0,23.4,0.8,,325.0,6.1,,1014.9,,Imphal,NESA
2025-02-04,15.7,7.6,23.0,0.0,,300.0,5.2,,1014.1,,Imphal,NESA
2025-02-05,16.5,8.2,23.0,0.0,,275.0,5.5,,1013.2,,Imphal,NESA
2025-02-06,16.7,10.6,24.0,0.0,,319.0,6.6,,1014.2,,Imphal,NESA
2025-02-07,17.2,9.0,24.8,0.0,,325.0,5.6,,1015.4,,Imphal,NESA
2025-02-08,16.4,5.8,25.0,0.0,,320.0,5.2,,1015.6,,Imphal,NESA
2025-02-09,15.3,6.1,25.0,0.0,,339.0,5.9,,1014.2,,Imphal,NESA
2025-02-10,16.7,7.0,24.0,0.0,,297.0,9.3,,1015.3,,Imphal,NESA
2025-02-11,18.1,9.0,24.7,0.0,,281.0,8.2,,1015.1,,Imphal,NESA
2025-02-12,16.7,12.0,24.0,1.9,,266.0,6.6,,1015.5,,Imphal,NESA
2025-02-13,17.2,10.0,26.0,6.0,,283.0,7.3,,1014.3,,Imphal,NESA
2025-02-14,16.9,10.2,24.0,9.2,,274.0,8.3,,1013.6,,Imphal,NESA
2025-02-15,15.2,8.7,23.0,0.0,,325.0,7.2,,1014.0,,Imphal,NESA
2025-02-16,14.7,8.0,23.0,0.0,,317.0,7.2,,1015.6,,Imphal,NESA
2025-02-17,16.3,9.0,24.2,0.0,,318.0,7.1,,1016.5,,Imphal,NESA
2025-02-18,17.3,11.8,24.7,0.4,,312.0,8.6,,1015.1,,Imphal,NESA
2025-01-01,11.2,6.5,17.2,0.0,,324.0,4.3,,1015.8,,Shillong,NESA
2025-01-02,11.6,7.4,18.7,0.0,,64.0,5.3,,1016.2,,Shillong,NESA
2025-01-03,11.8,6.5,19.4,0.1,,40.0,5.6,,1016.5,,Shillong,NESA
2025-01-04,12.2,6.9,20.1,0.0,,349.0,4.8,,1016.2,,Shillong,NESA
2025-01-05,12.9,8.0,19.5,0.0,,321.0,4.3,,1017.4,,Shillong,NESA
2025-01-06,12.9,8.2,19.7,0.0,,308.0,4.4,,1015.8,,Shillong,NESA
2025-01-07,11.9,7.2,17.5,0.5,,230.0,9.1,,1013.7,,Shillong,NESA
2025-01-08,10.4,6.7,15.5,0.0,,321.0,6.7,,1014.7,,Shillong,NESA
2025-01-09,9.8,4.4,16.2,0.1,,331.0,4.9,,1017.8,,Shillong,NESA
2025-01-10,10.5,4.6,17.6,0.0,,295.0,5.5,,1019.4,,Shillong,NESA
2025-01-11,11.2,5.8,18.7,0.0,,292.0,6.1,,1019.7,,Shillong,NESA
2025-01-12,11.3,5.4,18.3,0.0,,297.0,6.1,,1018.6,,Shillong,NESA
2025-01-13,10.5,6.0,16.5,0.4,,269.0,5.7,,1016.4,,Shillong,NESA
2025-01-14,10.6,5.5,16.9,0.3,,24.0,4.8,,1019.1,,Shillong,NESA
2025-01-15,11.6,7.4,18.4,0.0,,43.0,4.7,,1019.5,,Shillong,NESA
2025-01-16,12.1,6.6,19.2,0.0,,336.0,5.2,,1018.8,,Shillong,NESA
2025-01-17,12.3,7.4,18.9,0.0,,319.0,3.8,,1017.6,,Shillong,NESA
2025-01-18,12.2,8.4,18.9,0.0,,337.0,4.5,,1016.6,,Shillong,NESA
2025-01-19,11.7,5.6,18.9,0.0,,342.0,4.6,,1015.1,,Shillong,NESA
2025-01-20,12.0,6.5,18.8,0.0,,346.0,4.5,,1013.0,,Shillong,NESA
2025-01-21,12.5,7.4,19.0,0.0,,22.0,4.5,,1012.8,,Shillong,NESA
2025-01-22,12.6,8.8,18.8,0.0,,6.0,4.4,,1013.8,,Shillong,NESA
2025-01-23,12.0,7.3,18.8,0.0,,317.0,5.1,,1014.0,,Shillong,NESA
2025-01-24,12.3,7.5,18.8,0.0,,278.0,11.0,,1012.4,,Shillong,NESA
2025-01-25,10.7,7.4,16.0,0.3,,316.0,12.9,,1014.5,,Shillong,NESA
2025-01-26,10.6,6.4,17.4,0.0,,148.0,7.6,,1014.0,,Shillong,NESA
2025-01-27,10.9,6.3,16.8,0.0,,233.0,6.7,,1012.1,,Shillong,NESA
2025-01-28,11.0,7.0,17.0,0.0,,269.0,5.4,,1014.4,,Shillong,NESA
2025-01-29,10.3,6.2,14.6,2.0,,226.0,6.3,,1016.5,,Shillong,NESA
2025-01-30,11.5,5.4,17.4,0.0,,231.0,17.1,,1011.9,,Shillong,NESA
2025-01-31,12.2,7.6,18.2,0.0,,238.0,17.2,,1012.4,,Shillong,NESA
2025-02-01,10.9,5.8,17.5,0.0,,253.0,10.6,,1013.8,,Shillong,NESA
2025-02-02,10.7,5.1,18.1,0.0,,242.0,10.3,,1013.5,,Shillong,NESA
2025-02-03,10.9,5.8,16.6,0.0,,245.0,8.6,,1014.7,,Shillong,NESA
2025-02-04,12.5,7.9,19.6,0.0,,215.0,7.0,,1014.0,,Shillong,NESA
2025-02-05,12.4,8.3,19.0,0.0,,259.0,7.4,,1012.4,,Shillong,NESA
2025-02-06,12.3,7.5,20.0,0.0,,247.0,12.0,,1013.0,,Shillong,NESA
2025-02-07,10.8,4.3,19.3,0.0,,231.0,10.7,,1013.5,,Shillong,NESA
2025-02-08,10.9,5.1,18.4,0.0,,148.0,7.6,,1015.0,,Shillong,NESA
2025-02-09,11.7,7.0,18.7,0.0,,244.0,7.2,,1013.8,,Shillong,NESA
2025-02-10,11.2,5.7,18.2,0.9,,238.0,9.2,,1014.4,,Shillong,NESA
2025-02-11,12.2,8.0,18.8,0.0,,222.0,18.3,,1013.3,,Shillong,NESA
2025-02-12,13.1,8.6,18.9,0.0,,229.0,19.6,,1013.5,,Shillong,NESA
2025-02-13,13.0,9.1,18.2,0.7,,227.0,21.0,,1012.3,,Shillong,NESA
2025-02-14,11.2,6.1,18.2,0.0,,248.0,14.9,,1012.1,,Shillong,NESA
2025-02-15,10.9,5.3,17.6,0.3,,252.0,9.8,,1013.1,,Shillong,NESA
2025-02-16,10.4,5.5,15.5,0.3,,238.0,12.9,,1014.2,,Shillong,NESA
2025-02-17,12.2,7.3,19.0,0.0,,236.0,12.7,,1016.4,,Shillong,NESA
2025-02-18,12.7,8.7,19.5,0.0,,242.0,12.9,,1015.3,,Shillong,NESA
2025-01-01,20.4,17.4,25.4,0.0,,26.0,5.3,,1016.0,,Bhubaneswar,OR
2025-01-02,19.3,14.0,26.4,0.0,,359.0,3.6,,1015.1,,Bhubaneswar,OR
2025-01-03,19.4,15.0,25.6,0.0,,47.0,4.7,,1015.5,,Bhubaneswar,OR
2025-01-04,19.2,13.0,26.0,0.0,,12.0,4.0,,1014.3,,Bhubaneswar,OR
2025-01-05,20.1,15.0,26.4,0.0,,355.0,3.2,,1014.5,,Bhubaneswar,OR
2025-01-06,20.4,15.0,27.0,0.0,,313.0,3.1,,1013.7,,Bhubaneswar,OR
2025-01-07,21.3,16.0,29.0,0.0,,329.0,4.2,,1013.0,,Bhubaneswar,OR
2025-01-08,21.0,16.0,27.8,0.0,,347.0,5.3,,1013.7,,Bhubaneswar,OR
2025-01-09,19.9,15.0,26.0,0.0,,26.0,5.4,,1016.4,,Bhubaneswar,OR
2025-01-10,18.9,14.0,25.2,0.0,,25.0,4.9,,1018.2,,Bhubaneswar,OR
2025-01-11,19.0,14.0,26.4,0.0,,12.0,4.1,,1017.8,,Bhubaneswar,OR
2025-01-12,19.5,13.0,27.0,0.0,,8.0,4.3,,1016.8,,Bhubaneswar,OR
2025-01-13,20.6,14.0,27.8,0.0,,1.0,3.5,,1014.8,,Bhubaneswar,OR
2025-01-14,21.8,17.0,27.4,0.0,,47.0,5.1,,1016.8,,Bhubaneswar,OR
2025-01-15,21.8,18.0,27.0,0.0,,31.0,5.5,,1017.7,,Bhubaneswar,OR
2025-01-16,20.5,16.0,27.0,0.0,,28.0,5.1,,1017.1,,Bhubaneswar,OR
2025-01-17,19.5,14.0,27.0,0.0,,5.0,5.1,,1016.1,,Bhubaneswar,OR
2025-01-18,19.5,13.0,27.2,0.0,,1.0,4.5,,1015.6,,Bhubaneswar,OR
2025-01-19,20.8,14.0,28.6,0.0,,327.0,4.7,,1014.5,,Bhubaneswar,OR
2025-01-20,21.1,15.0,29.8,0.0,,329.0,3.9,,1012.7,,Bhubaneswar,OR
2025-01-21,21.8,14.0,31.4,0.0,,337.0,4.5,,1011.9,,Bhubaneswar,OR
2025-01-22,22.6,15.0,31.4,0.0,,355.0,3.7,,1012.4,,Bhubaneswar,OR
2025-01-23,23.7,18.0,30.0,0.0,,194.0,4.3,,1012.6,,Bhubaneswar,OR
2025-01-24,23.4,19.0,30.2,0.0,,187.0,4.5,,1012.2,,Bhubaneswar,OR
2025-01-25,22.9,18.0,28.0,0.0,,131.0,4.6,,1012.4,,Bhubaneswar,OR
2025-01-26,23.2,20.0,28.0,0.3,,63.0,5.8,,1012.3,,Bhubaneswar,OR
2025-01-27,22.8,19.0,28.0,0.0,,335.0,5.2,,1010.8,,Bhubaneswar,OR
2025-01-28,23.4,18.0,30.0,0.0,,184.0,6.4,,1011.5,,Bhubaneswar,OR
2025-01-29,24.5,22.0,30.0,0.0,,183.0,6.3,,1013.3,,Bhubaneswar,OR
2025-01-30,23.9,20.0,29.0,0.0,,188.0,9.8,,1011.1,,Bhubaneswar,OR
2025-01-31,25.0,21.0,31.0,0.0,,194.0,8.1,,1010.4,,Bhubaneswar,OR
2025-02-01,26.0,22.0,33.0,0.0,,195.0,8.5,,1010.9,,Bhubaneswar,OR
2025-02-02,27.0,23.0,34.0,0.0,,215.0,7.8,,1010.8,,Bhubaneswar,OR
2025-02-03,25.3,21.0,31.0,0.0,,56.0,8.7,,1011.6,,Bhubaneswar,OR
2025-02-04,26.3,22.0,32.0,0.0,,182.0,6.3,,1011.9,,Bhubaneswar,OR
2025-02-05,27.2,24.0,33.0,0.0,,203.0,8.2,,1010.5,,Bhubaneswar,OR
2025-02-06,26.5,23.0,32.0,0.0,,99.0,7.1,,1010.9,,Bhubaneswar,OR
2025-02-07,25.0,21.0,31.0,0.0,,62.0,7.4,,1013.2,,Bhubaneswar,OR
2025-02-08,24.1,19.0,30.0,0.0,,35.0,5.8,,1013.0,,Bhubaneswar,OR
2025-02-09,24.7,19.0,31.0,0.0,,307.0,5.5,,1012.6,,Bhubaneswar,OR
2025-02-10,25.3,20.0,32.0,0.0,,215.0,8.1,,1013.0,,Bhubaneswar,OR
2025-02-11,25.8,21.0,32.0,0.0,,197.0,8.9,,1012.0,,Bhubaneswar,OR
2025-02-12,27.0,22.0,34.0,0.0,,209.0,9.3,,1011.1,,Bhubaneswar,OR
2025-02-13,27.5,22.0,34.0,0.0,,258.0,7.4,,1010.6,,Bhubaneswar,OR
2025-02-14,25.5,20.0,32.0,0.0,,357.0,7.5,,1011.3,,Bhubaneswar,OR
2025-02-15,25.0,18.0,32.0,0.0,,328.0,7.8,,1011.4,,Bhubaneswar,OR
2025-02-16,25.3,18.0,33.0,0.0,,209.0,7.7,,1011.3,,Bhubaneswar,OR
2025-02-17,26.3,22.0,32.0,0.0,,190.0,10.9,,1012.5,,Bhubaneswar,OR
2025-02-18,26.4,21.0,33.3,0.0,,194.0,10.5,,1012.4,,Bhubaneswar,OR
2025-01-01,10.2,7.3,16.4,0.0,,299.0,8.7,,1018.9,,Meerut,UW
2025-01-02,11.2,7.7,18.5,0.0,,301.0,8.1,,1018.1,,Meerut,UW
2025-01-03,11.5,7.4,20.3,0.0,,308.0,6.9,,1017.9,,Meerut,UW
2025-01-04,11.0,6.6,19.6,0.0,,51.0,5.7,,1016.1,,Meerut,UW
2025-01-05,11.5,7.0,18.6,0.0,,105.0,7.2,,1016.4,,Meerut,UW
2025-01-06,12.5,8.7,18.8,2.1,,339.0,7.9,,1017.0,,Meerut,UW
2025-01-07,12.7,10.1,17.8,0.0,,301.0,12.2,,1017.2,,Meerut,UW
2025-01-08,12.0,8.4,18.6,0.0,,298.0,10.1,,1015.5,,Meerut,UW
2025-01-09,10.5,5.5,17.8,0.0,,346.0,4.1,,1018.5,,Meerut,UW
2025-01-10,10.1,4.6,16.8,0.0,,61.0,3.3,,1020.2,,Meerut,UW
2025-01-11,11.6,6.1,18.0,5.5,,78.0,8.4,,1018.8,,Meerut,UW
2025-01-12,13.3,9.2,18.1,1.0,,18.0,6.6,,1019.2,,Meerut,UW
2025-01-13,13.0,8.4,20.4,0.0,,309.0,8.0,,1018.4,,Meerut,UW
2025-01-14,12.2,7.2,18.6,0.0,,319.0,5.3,,1019.0,,Meerut,UW
2025-01-15,12.1,8.4,18.5,2.4,,98.0,4.2,,1020.4,,Meerut,UW
2025-01-16,13.0,10.0,18.2,0.0,,25.0,5.1,,1021.1,,Meerut,UW
2025-01-17,12.6,8.6,19.8,0.0,,308.0,9.8,,1020.2,,Meerut,UW
2025-01-18,11.2,6.8,18.5,0.0,,302.0,6.5,,1018.6,,Meerut,UW
2025-01-19,13.5,7.8,23.2,0.0,,313.0,6.7,,1017.1,,Meerut,UW
